movie_id,source,author,rating,text,review_date,helpful_count,not_helpful_count,word_count,sentiment_score,sentiment_label,sentiment_confidence,review_category
2,imdb,Tarkin,6.0,"6 / 10 A Humorous Look At War A decent, but forgettable film that (much like this review) doesn't seem to know what it wants to be. It's humorous, but not funny (don't believe the trailers). Basically, it tries to give us a feel of what it is like to be a journalist in Afghanistan. It sure felt realistic, but having never been over there I can only guess at its authenticity. If you enjoy war films and Tina Fey, then you can't go wrong checking this film out.",2020-12-09,0,0,89,0.8853,positive,0.704,
2,imdb,michaeltrivedi,6.0,"6 / 10 Not Bad At All Actually pretty good. Got boring a bit of the way through. It was a war related film, but there was quirkiness involved. Robbie is there, but not the best in it in terms of her character. I like the main actress. Nice, worth a watch perhaps 6 stars",2020-09-12,0,0,55,0.6831,positive,0.658,
2,imdb,SurferDude68,7.0,"7 / 10 Unexpected Tina This movie has been out 9 years, I thought it was a comedy all this time but I haven't heard or seen much about it. There was some funny parts, it wasn't THAT much of a drama. Of course Lorne Michaels was a producer, along with Tina. It's certainly not a bad flick. Another thing that freaked me out after seeing Tina in many movies and of course SNL was, she showed some skin and kissed a guy! WTF?!",2025-10-01,0,0,84,0.7476,positive,0.751,
2,imdb,theRetiree,8.0,"8 / 10 Best Movie About Women in War Since Fort Bliss OK, so Tina Fey isn't actually a soldier, but she's not the horny bimbo who gets busy with George Clooney in Three Kings either. Its now clear that Tina Fey is one of the most multi-talented people in the entertainment world, and this movie will go far toward solidifying her reputation as a broad gauge polymath. Aside from everything else, its clear she's a wonderful actor, and interestingly enough all the really strong central characters in this movie are indeed women (as Tina ruefully laments that she should have googled one particular character.) Don't worry, there's plenty of blood and guts, bad language, and techno porn for the teen-aged boys (why on earth would anybody come to a R rated movie with WTF as the title and give it a bad review for being shocked by language, sex, and violence. Don't however, expect Margot Robbie or anyone else to replay Margot's Wolf of Wall Street shenanigans.) Even the Anglo actors playing indigini (as we called the locals in Viet nam) are wonderful. Well worth seeing, worth owning.",2016-03-14,0,0,189,0.8793,positive,0.693,
2,imdb,RLTerry1,7.0,7 / 10 Quite the unexpected surprise from comedienne Tina Fey!,2016-03-03,0,0,11,0.5033,positive,0.679,
2,imdb,xcompton-22504,1.0,"1 / 10 Sophomoric film based on Freshman book Take a superficial, out of touch woman, have her write a book about her sophomoric adventures, then base a movie on it. This movie is basically: ""I am a woman. Watch as I turn from naive girl in a local city, to a woman with adventures and experience under my belt at the expense of others."" Walking around in a country other than my own, with different customs? Make sure I don't read/learn anything about that country first. Check. Sexually oppressed culture which should conform to me because I'm visiting? I'll be sure to give my advice to any woman who will listen. Check. War torn country where I should be keeping a low profile? Wear an ORANGE backpack in the public square and wave bundles of cash around. Checkity check. Endanger and exploit the men around me because I'm an independent woman. Check - Then take that check to the bank. Pretentious, egotistical, I simply cannot say enough bad things about this movie, about the book its based on, or really the woman who wrote it and the people that green lit it.",2016-07-21,0,0,193,-0.5845,negative,0.861,
2,imdb,jjmcgee-25086,9.0,9 / 10 One of the few movies I've paid full price for and didn't regret,2016-03-06,0,0,16,0.3252,positive,0.865,
2,imdb,Troy_Campbell,6.0,"6 / 10 Entertaining enough, but there's a more interesting story in here somewhere. Crafting out a comedy within the setting of a real life war is not an easy task. Which probably explains why the humour dries up halfway through and this sorta-biography heads down a more earnest, and rewarding, path. Recounting reporter Kim Barker's (Baker in the film) journey from desk-jockey to on-the-ground war correspondent in Afghanistan (circa 2003-2006), the movie leans heavily on clichéd fish-out-of-water antics for the first act to squeeze out a couple of titter-worthy moments. When the following two acts become more serious and reveal deeper layers in both the story and our likable protagonist, the interest level drastically increases, but it also highlights just how miscalculated the comedy-angle was to begin with. Adapted from Barker's 2011 memoirs 'The Taliban Shuffle', the screenplay suffers from numerous time-jumps that muddy the journalist's personal growth rather than emphasise it, whilst a few supporting characters are given oddly anti-climactic closures. A more in-depth mini-series beckoned. Tina Fey brings her usual dry wit and every-woman charm to the role of Baker, sharing a nice chemistry with Martin Freeman who almost steals the show as the irreverent and arrogant Scottish freelance photographer Iain MacKelpie. Unfortunately Margot Robbie is completely one dimensional as fellow journo Tanya Vanderpoel – who could be a Brit, Kiwi or Aussie going by Robbie's accent – whilst Alfred Molina is woefully miscast as the sleazy Afghan official Ali Massoud Sadiq. Fey and Freeman are charismatic enough to keep WTF entertaining, but there's definitely a more intriguing, meaningful and captivating story in here somewhere.",2016-05-19,0,0,268,0.975,positive,0.691,
2,imdb,mathieu_felten,4.0,4 / 10 A comedy with cheap jokes which never truly takes off,2016-06-23,0,0,13,0.2718,positive,0.592,
1,imdb,shawthingproductions,5.0,"5 / 10 Should have been better Watching John Woo's ""Silent Night"" and as much as I hate to admit it, I'm kind of bored. Also, the lack of dialogue from ANYONE is just weird. Sure, he can't talk due to being shot (it's in the trailer, hardly a ) but the others haven't been shot. Having no one else speak just takes away the impact of the MC losing his own voice. I'm also struggling with the fact this guy has zero training but thinks he is going to take on the whole criminal underworld - training himself with YouTube videos in his basement. I guess, all I'm saying is, if you want a decent ""You shot my kid, I must kill you all"" revenge film - check out Kevin Bacon's ""Death Sentence"".",2023-12-22,0,0,134,-0.9874,negative,0.72,
1,imdb,actaction,4.0,"4 / 10 Somber, boring, cliche after cliche - Total Dud",2023-12-05,0,0,11,-0.7501,negative,0.52,
1,imdb,lenwenzellw,4.0,"4 / 10 This is not up to John Woo's talent, and left me very dissatisfied. This is not up to John Woo's talent. I found the material entirely like a one-trick pony. All rage, and sadness, verging on insanity, without any real character development, or pathos. There is nothing in the lead character's story that allows the audience to sympathize with him, other than the loss of his son. There are no positive events to draw us into the story. Instead, we are faced with an ever-increasing level of horror, rage, and madness. Woo has been known to give violence an almost ballet type of choreography (Bullet time slow motion) but that is not what we are seeing here. With the rage of the main character, we are faced with depression, rage, and madness which causes an ever-increasing degree of violence that continues to the very end of the film. This film should have ratings of extreme violence attached. While I watched the entire film I was left with a deep feeling of disatisfaction when it was over. It almost feels like the film was only part of a story.",2023-12-19,0,0,191,-0.9914,negative,0.725,
1,imdb,bpete333,4.0,"4 / 10 An unfortunate misfire I hate to say, I'm overall disappointed. I really wanted to enjoy this but it fell flat for me. I figured John Woo going back to straight up action will be a treat. Instead of using the idea of a dialogueless action flick as an interesting device he creates a very drab story that is less than appealing. He makes little effort in trying interesting ways to propel the story within the confines he set up. It's like he never watched a silent movie and saw how you can tell a compelling story with minimal dialogue. He just leans on lame cliches. Also there's too many logical errors, even for an action movie. And Joel Kinnaman, who I normally like, makes a less than appealing protagonist. Even without speaking his character seems annoying. An unfortunate misfire from something that had a lot of potential.",2023-12-07,0,0,150,0.8788,positive,0.72,
1,imdb,banzoozalreviews,7.0,"7 / 10 An emotionally devastating The Punisher/Death Wish variant John Woo's ""Silent Night"" has no right to be this good; it's an emotionally devastating, brutal action flick that truly hits you hard and then some. The movie, devoid of dialogue which never gets annoying or irritating is filled with immense emotional heft, and it delivers ridiculously entertaining, ludicrous almost john wick style action. While the storyline is a variant of ""Punisher"" and ""Death Wish,"" it's crafted with such style and panache that you're utterly captivated throughout. I was pleasantly surprised-Joel Kinnaman is an absolute force in this. It was like being transported back to the 90s.",2023-12-19,0,0,107,-0.7248,negative,0.6,
1,imdb,eternitycomplex,3.0,"3 / 10 Painfully stupid. Painfully stupid, albeit fitting for the time we're living in. I can almost hear the original pitch. This movie has a GIMMICK. Almost no one speaks a word of dialogue through the entire film. Does it work? NOPE. NOT AT ALL. Because film makers believe the audience is incredibly stupid, now more than ever. And without character motivations carefully explained through words all that is left to do is make every single action that appears on screen cartoonish beyond belief. I kid you not, what appears on screen in this film also works as a perfect parody of modern action movies. This film can be hilarious if you choose to view it from that perspective. I laughed out loud a lot. I am giving it 3 stars because it is filmed competently. Visually appealing, well edited, well choreographed action. But without believable situations and characters to care about it all falls flat. And, for the love of all things good, WIND UP MUSIC BOXES MUST BE BANNED FROM CINEMA FROM THIS POINT FORWARD.",2023-12-13,0,0,178,0.8217,positive,0.779,
1,imdb,AbarSimorgh,7.0,"7 / 10 Haters will hate, but the rest of us will enjoy This movie is probably not going to satisfy a lot of people who would rather watch a movie with few million dollars in budget and loads of CGI work. Yes you might have seen a similar movie about revenge and sadness, but everyone griefs differently, so don't listen to haters and moaners. It is definitely not a movie you'd watch with kids under 15 (plus/minus 2) years old. For a movie that doesn't rely on heavy and deep conversations, this one gets the point across and delivers more than you would expect. It shows a person's will to make peace with themselves and not give up until they reach their goal. Watch it with an open mind, and enjoy the movie with not much of distractions of talking.",2023-12-02,0,0,141,0.9008,positive,0.747,
1,imdb,nicolasroop,2.0,"2 / 10 No dialog absolutely ruins this film, among other things I respect John Woo's decision to try to make a film with no dialog and the story to be expressed through his imagery rather than a script. The problem is, however, that his imagery is not strong enough to hold my attention for as long as the film demanded, and the film's plot was also paper thin. A lot of scenes come off as awkward, and unnatural because the characters should be talking, but for some inexplicable reason are not. I was starting to wonder if I had missed a scene where everybody gets shot in the neck, and not just the main character? It was ridiculous! Even when the wife is grieving with him and he goes all insane, throwing things and raging, she just stares at him and says nothing. Same with Kid Cudi's character. A lot of his screentime is just him staring at some photos or into a room without saying anything. Made the film almost unbearable to watch. The plot itself was ripped right out of Death Sentence, which was also a ripoff of Death Wish. I'm thinking Hollywood needs either better ideas, or better filmmakers. I don't mind a reused idea, but reuse it with purpose, to expand or better the previous product. Neither happened here. I also want to touch on how cheap the film looked. I'm not sure what the budget was, but surely they could have done better than this. The vast majority of the film is shot frenetically, so it's hard to see the action most of the time. It's also shot in some pretty low light, also making it difficult to see anything. The cinematography is what should draw people into this movie, considering that it probably didn't even have a script, and they couldn't even pull that off. Overall, this film is a mess and a shame. Such a simple premise and you make one of the most boring and irritating action films I think I've ever seen. I'm going to rewatch Face/Off to make me forget this film ever happened. 0.5 shots in the neck out of 5.",2023-12-04,0,0,363,-0.9852,negative,0.759,
1,imdb,kjproulx,6.0,"6 / 10 Great Action, but a little too Melodramatic John Woo is a filmmaker I admittedly haven't seen a tonne of work from, but he undeniably has a vision for action sequences. That is what he is known for and he has stuck to that throughout most of his career in the business. Face/Off and Hard Boiled are awesome action films, so if I ever get the chance, I'll check out his latest. Well, Silent Night is his latest American effort and I must say, he hasn't lost his touch with action. With that said though, it was just okay overall. It has a lot of promise and some great ideas, but something bogged it down for me. Here are my thoughts. After a gang accidentally kills the son of a couple just trying to live a happy life, the husband, Godlock (Joel Kinnaman) decides to go after them. He ends up shot in the neck, preventing him from ever speaking a word again. His mission then becomes to train his body to take on this gang and kill them all. The unique aspect of this film is the fact that it is told entirely without dialogue. Not a single one of the characters speaks one word. I enjoyed that aspect, but I do wish it was utilized more than just having nobody speak. Nothing was interesting past the point of just not having him talk. It was clear that Woo just wanted to focus on the action and that was worth the price of admission. There wasn't a lot of originality in terms of the action set pieces, but it was all very well-choreographed. From a standout fight that takes place in a house, to a great stairwell scene, the action held my attention. With that said, the good aspects of this film are bogged down by the sappy nature of the backstory. The way his past with his child is presented is kind of cheesy at first and there is a specific moment towards the end of the film that almost made me chuckle when it was clear the film was trying to be very emotional. The schmaltz of it all overtook the film and ruined a few moments. Joel Kinnaman is an actor I like very much and his performance here is quite solid, but I'm not sure he was given enough to do, other than either be incredibly angry or sad. It's a very thin story and screenplay and the final product shows that. Still, if you enjoy action, there is enough here to satisfy viewers. The absent dialogue is a great idea, but this type of film needed some in my opinion. Silent Night is a little too cheesy at times, but I still think it's worth a watch if you are already interested. Now playing in theatres, there are worse options to watch than this one.",2023-12-02,0,0,483,0.995,positive,0.745,
1,imdb,imseeg,5.0,"5 / 10 Not impressed. Pretty action visuals, but severely lacking in real thrill and credibility Director John Woo got world famous for his fabulous action visuals during the nineties. This picture still looks the part, but that is about the only positive I can find... The bad: the action only starts after 50 minutes. Besides an action packed opening scene of a few minutes no thrilling action to be seen during the first 50 minutes. Is the action any good then? Well yes and no. As I said before, the action looks great visually, but the action choreography is a bit lame, because gangsters get shot and stabbed and just keep on figthing as if nothing has even touched them. Pretty lame. Credibility near zero. More bad: the leading actor hasnt got any charisma. He looks like a dork. And although there is one big, bad crime guy who was supposed to be the ultimate evil, but he wasnt impressing me either. I had hoped for a thrilling action packed gangster movie, but it was quite a bit of a dread to watch though...",2023-12-03,0,0,185,-0.8976,negative,0.598,
1,imdb,da_gillespie,8.0,"8 / 10 People hating on this doesn't make sense. Many criticisms I saw people make were stating it's not believable or without dialogue it doesn't work... To address the latter... IT'S CALLED SILENT NIGHT. ALL MARKETING TOLD YOU HE CAN'T SPEAK SO THERE WILL BE MINIMAL TO NO SPEAKING. As for the believably... it definitely is. A grieving parent going through great lengths to avenge the death of their child where the police aren't helping. The movie lays out the cause, the build-up, and the climax perfectly... with an ending the SUITS IT. I mean he has a year to train and perfect his plan, of course he will be able to hold is own. All in all, it's not John Wick... or Monkey Man... etc etc etc. But it's a take on a rookie version who doesn't care if he dies. It's great at that. Realistically I'd give this a 7 but with the amount of dumb reviews I feel like an 8 helps even it out. I'd definitely watch it again with friends or maybe next holiday season.",2024-12-14,0,0,181,0.93,positive,0.762,
1,imdb,MB-reviewer185,7.0,"7 / 10 Action speaks louder than words This being a new action movie directed by John Woo is what got me interested in the movie, along with it being a Christmas action movie starring actor Joel Kinnaman; other than that, the fact that main character loses his voice is what also got me interested on how the movie was going to go. The Christmas action movie Silent Night (2023) is a fun by the numbers revenge film that has good performances, good cinematography, and fun action; the movie is not perfect, because of how it could take the premise farther or impacted the character. Joel Kinnaman gives an exceptionally satisfactory performance not saying anything throughout the movie because of his character losing his voice and gives a lot of facial expressions to show what he is feeling right in the situation, with an occasional raspy yell and talking with his wife by texting at one point. He gets revenge for his son being killed, and there are a lot of moments where you can tell he is upset and is reminiscing everything he did with his son; most of the movie is him getting ready to put his revenge into effect, which was cool to see, and him getting info on certain gang members for the police to turn in. I would have liked if him losing his voice effected his revenge plan in a way that makes sense, so there was a bit more suspense in a way when he is trying to communicate with other people to help them in certain shoot outs. The antagonists are just standard gangs on the streets that are there to be killed in many brutal and bloody ways that are fun to watch; the action sequences are mostly well shot with particularly good cinematography like with shoot outs and car chases, but some action scenes could have reduced the number of cuts that were used. What I thought was impressive was that there are no lines of dialogue from every person throughout the entire movie, except in radio transmissions and in small whispers at times; I like how it focuses on facial expressions to get character's feelings across, but I would have liked some dialogue from the side characters since the main character cannot say anything. I can see why there are people who will hate this movie, but I thought Silent Night (2023) was a fun action movie that had an impressive performance from Joel Kinnaman, and well-done cinematography in the fun action scenes; there are issues like it being like all other action revenge movies, but it is entertaining to watch. Director John Woo has done a respectable job directing, and if you like him as a director, I recommend this movie; not a must watch, but it is a fun Christmas action movie to watch whenever you get the chance.",2023-12-23,0,0,482,0.9928,positive,0.754,
1,imdb,timlittman3506,1.0,"1 / 10 I can't stay silent! The idea of having NOBODY speak in the film except on a radio and a couple of mumbled words must have got someone excited in the pitch meeting. The reality is that it's awful. Just awful. The film is only 1hr 40 mins but it's still 40 mins too long!!!!! The whole middle can be cut out. Utterly pointless!! The action!!! Woo may have directed but the action scenes were devised by a 4 year old!!! In the car chase, despite the engines revving to the extreme, they are moving about 5 miles an hour!!!! The shoot outs see the bad guys about 10 feet from each other and nobody can hit a thing!!!!! Two cars driving side by side shooting at each other with about 200 bullets and they hit nothing!!!!!!!! I found myself laughing out loud and swearing profusely at the screen!!!! Woo's use of slo mo is still there but it just made scenes funnier!! The opening shows our main character running in slo mo and it looks awful as he is clearly pretending to run!!!!!!! CGI blood splatter galore! Don't bother!",2023-12-18,0,0,192,0.5532,positive,0.807,
1,imdb,looking_Work,2.0,"2 / 10 Subverting Your Expectations (for the worse) I saw this movie for free and still wish I had not. Every trailer that I saw for this movie alluded to this being an action packed revenge saga. However, you get a taste of action within the first 7 minutes or so and then you have to wait approximately 60 minutes for your next dose and even then, during the last half-hour, you get maybe 15 minutes of action. So, out of 104 minutes you get 22 minutes of action. I do not like being lied to about the type of movie I am going to see and you probably would not like that either so I am trying to help you out here. What I would like to see is this movies gross drop off of a clip next weekend because of their deceptive practices. The soundtrack was garbage and forgetable (those songs I do remember were trash and those I don't ... well I guess I forgot). You want to know what else is forgetable? The antagonist. The detective. The wife. The son. Heck, this whole film is forgetable.",2023-12-02,0,0,191,-0.714,negative,0.834,
1,imdb,mgbv-43949,7.0,"7 / 10 Totally underrated film Warning: This film contains a lot of hard stuff in different ways. Some parts are very emotional. Probably not for everyone. I would also say, if you have an unstable mind right now, don't watch it alone or skip it this time. If you like Joel Kinnaman and if you want get deeper into it, watch it. My advice: Don't turn it off to quickly. This film is not perfect, but it's a good movie and it does not need an oscar, because I always wanted to know, what is happening next and THAT is the magic, what I always want to happen, when I watch movies. If you are that kind of person, who can let go you will enjoy most of your invested time. Perhaps 7 stars are too much, but in the end, who cares if I gave 7,6 or even 5 stars? Merry christmas.",2023-12-20,0,0,154,0.9537,positive,0.82,
1,imdb,phonsew,2.0,"2 / 10 No dialog. There is no dialog in this movie. Zero. Not an intelligible word in the entire film and what a waste because Joel Kinnaman is a wonderful actor. This is where the pretentiousness of the creators of this movie shine through. ""Hey, let's make a movie where our lead character doesn't speak"" ""Ok, that sound really interesting, but everyone else speaks, right ?"" ""NO! That's the hook...there's NO DIALOG in the entire film. Even when other characters who are able to speak and you would expect them to, we're not going to have them talk EITHER!"" ""But won't that be boring for the audi-"" ""And I know, we'll set it at Christmas, but in a place that has no snow, because who wants to film in snow?... And, get this...we'll call it Silent Night...get it?..Silent...because people don't speak but everyone will think it's related to Christmas""",2023-12-18,0,0,150,-0.7685,negative,0.869,
1,imdb,george.schmidt,6.0,"6 / 10 Mute. Pause. Hit. Repeat. SILENT NIGHT (2023) ** Joel Kinnaman, Catalina Sandino Moreno, Kid Cudi. John Woo's disappointing action revenge flick with Kinnaman seeking vengeance on gangbangers who accidentally killed his son on Christmas has so much potential but is squandered in its hole-laden script by Robert Archer Lynn (i.e. Namely the sadly misused talent of Sandino Moreno as the spouse who basically just passively cries while her husband for months on end is holed up in their basement preparing for war). While Kinnaman's character is literally silenced due to his being shot in the throat renders him mute and his impressive implosive performance can't make up for the pedestrian trope-laden story (i.e. The police not doing their job). A few decent set pieces sadly cannot make up for a half-baked update on DEATH WISH and its ilk.",2023-12-07,0,0,141,-0.9587,negative,0.737,
1,imdb,jtindahouse,3.0,"3 / 10 I realised early on it was going to be bad, but I had no idea just how bad It's crazy to me now to think I was actually excited to see 'Silent Night'. I'd been looking forward to this one for a while. Boy were my Spidey-Senses off on this one. When the film set itself up in a way that meant there was going to be very little dialogue I thought, oh no, that's not going to make for a good film. The crazy thing is that I had no idea just how bad it was actually going to be. I've never been so bored and lacking interest in a film before - and I absolutely love revenge movies. Here though, I couldn't have cared less. I must've checked my watch a hundred time over the course of the film. It felt like time wasn't advancing. You'd think with the patience the film is asking us to have that the action sequences would have to be downright amazing to make up for it, right? Nope, they nothing special at all. I really don't know how anyone successfully pitched this movie. Also, the Christmas theme? Where did that come from? If there were references to Christmas they were absolutely minimal. Just a way to sell the film I assume? This was a miserable experience and one of the worst 2023 has to offer. 3/10.",2023-12-27,0,0,237,-0.9294,negative,0.735,
1,imdb,subxerogravity,7.0,"7 / 10 No talk, all action!! John Woo makes it look so easy that you pounder why so many people get it wrong. With less than a paragraph being uttered in this movie Woo got to express Action and drama and it was excellent. This movie says something about Joel Kinnaman's skill as an actor perfectly pulling off the role of a grieving father thirsty for revenge without having to use words to tell you that's what's going on. Also tells you something about Kid Cudi's talent as a thespian. He was on point. Very refreshing watching a movie that relies so heavy on visuals after all, I went to see a movie. If i wanted to listen to a story the internet is filled with podcast to do that. Welcome back John Woo!!!",2023-11-30,0,0,135,0.951,positive,0.755,
1,imdb,Bayern991,1.0,"1 / 10 Don't believe the 8 star reviews This movie is complete garbage. I expected so much more from the director John Woo and leading role Joel Kinneman. 2023's biggest flop of the year. Keep in mind, John Woo directed Mission Impossible 2 back in 2002 and here we are 20 years later with this disappointment of a movie. The best part about the movie is that nobody speaks which tells you a lot about what to expect. Terrible writing and atrocious acting is something I never thought I'd write in a movie review with Joel Kinneman but here we are. This is what happens when the Writers Guild goes on strike and you have some random baboon writing your script. As most movies nowadays, the previews are the best parts of the movie. Stay home and wait for it to release on some streaming service platform. John Woo, just retire if you're going to make trash movies like this.",2023-12-07,0,0,161,0.932,positive,0.844,
1,imdb,allankaaber,8.0,"8 / 10 Why the bad reviews? I'm not sure if the reviewers watched the same movie as me. I found this film packed with cool stunts and action sequences. I got both John Wick and The Raid vibes while watching it. Some scenes even reminded me of something out of GTA V. Even though there wasn't much plot in the movie and no dialogues whatsoever, I think the film is carried forward by Joel Kinnaman's excellent acting. Not many big action stars could pull off the same. All in all, I found it an entertaining and excellent action film. Just switch of your brain and enjoy it. I'm probably going to watch it again. I'll rate it 8/10.",2023-12-20,0,0,119,0.8457,positive,0.826,
1,imdb,ftank17,7.0,"7 / 10 Confused on the bad reviews?! Short and sweet. Movie is no John Wick but it's not as bad as all these other reviewers are making it out to be. Confused on why so many negative reviews. It's slow but the acting is good and action is good when it happens. It's a decent movie to watch once. I would not purchase the movie as I feel like watching it once will do the trick. The only thing I can think of is, if you watch the trailer and watch the movie it can be misleading. Trailer shows nonstop action but the movie starts off pretty slow leading up to action and no dialogue which might have bothered some. For sure better action movies but this is a good watch.",2024-01-12,0,0,132,0.8873,positive,0.669,
1,imdb,Otkon,4.0,"4 / 10 Holy plot armor and infinite ammo with aim assist, Batman. But at least there isn't any equally-nonsensical dialogue to go along with the ridiculous, illogical and hyper-stylized action. If you are looking for dumb flash about a guy going on an urban cleanse of some hard-working criminals, this will scratch your itch. That does go on and on and on and on. Kid Cudi is in it. And I can say this, Kid Cudi needed a manicure. That is about all the characterization his character is given. Other than that, the movie is violence on violence with a super-sized side order of violence. Oh and it is book-ended with some overly-sentimental maudlin garbage for the first half-hour and last half-minute.",2023-12-19,0,0,123,-0.9869,negative,0.798,
1,imdb,bickelbickelbickel,1.0,"1 / 10 First movie where I have left the theater, wanting my money back Well, I do like what John Woo did different by making an action movie with ZERO dialogue and nice cinemtography, this movie was awful. I am not someone who expects movies to be realistic. Because lets face it, if that were true, I would never see 99% of the movies that have been made. My mom will tell you i usually like bad movies. But i still feel that main plot points of a movie need to make some sense. And I just found too many things in this movie that didn't. First, I will start off with the fact that these career gang members have the accuracy of a two-year-old with a Nerf gun. In the beginning of the film, there is a scene, that you can see in the trailer, that involves two rival gangs driving in cars and shooting at each other. Despite the fact that these cars are within 2 feet of each other and all of these big bad guys have automatic weapons, neither side hits each other for miles. Then, in the last act of the movie that is the big shootout in the building, again that you can see in the movie's trailer, these lifetime criminals run up on the guy and don't get a bullet off before this homebody dad shoots them? You have got to be kidding me! Harry Potter had better accuracy in ""Guns Akimbo"". My other problem is with the main character himself. The movie plays up how he spends nine months preparing to exact revenge and kill all the gang members with fight training from youtube, target practice and working out. Yet the first fight he gets in he gets his ass kicked horribly. If I were him, I would get all the money back I paid for the gun club because the training did absolutely nothing. The only reason he can kill any of them is because the gang members have the accuracy of a magic eight ball. Joel is a scrawny dad and yet this tough gang can't kill him? He's not John Wick. And the only thing that has been on his mind all this time is revenge. How come whenever he killed somebody he looked upset about it? Lastly, while I do get that emotion plays a big part in this movie because there is no dialogue, those scenes were repetitive and very long. Half of them were unnecessary and just a drag. The plot line to this movie is not unique at all. In fact, it was like a Tubi version of Death Wish, The Punisher, Death Sentence, etc.. That combined with the ridiculous so-called gang members is why I dislike and was very disappointed in this film.",2023-12-02,0,0,470,-0.9981,negative,0.746,
1,imdb,movies_are_life_,7.0,"7 / 10 Get the word out and talk about this one...mostly. First and foremost, this movie will not be for everyone simply because it is mostly dialogue-free. Truly silent, minus a few bits of radio chatter and music with action sound effects. This is what sets it apart from other revenge flicks, though, and part of the reason why it is fresh, but also a little problematic. It has to get to the action as quickly as it can, but needs to fill the run time, so has a shaky first half, albeit a very rewarding second half. Many movies, especially from the past 10 years, start twenty minutes later than movies used to begin. Character building is lost because we are thrown into the action. For this to truly work, on a quick popcorn movie, the film would have to be just over an hour. Since we are over that theoretical minimum of 90 minutes, there's a chunk of slow-moving scenes at the start. We get hit over the head with the reasoning behind the vengeance, and it's done in a slow, no dialogue way. Once you get past this, then you can settle in for some very good action scenes! Luckily these action scenes are rewarding enough to deal with a frustratingly unlikeable hero and a shallow supporting cast. I could definitely see rewatching this, but only for the practical action that is very well directed. Some people may not get far enough into the movie appreciate some John Woo thrills, but if you give it 30 minutes (or chapter skips), then it's very worth your time.",2023-11-30,0,0,270,0.9914,positive,0.775,
4,imdb,SantiagoWLW,4.0,"4 / 10 Great location, atmosphere, acting... bad film As the title of this review states, the film had several things going for it. The location was amazing, the acting very good and the atmosphere that the film created was very effective. However, in terms of story and horror the film just did not deliver. It never lifted itself to reach any satisfying level after the promising start. The mythology it eventually revealed was stupid. Boring. I am very forgiving of horror films and I so much wanted to love this after the first few minutes drew me in. But it was unlovable.",2018-10-02,0,0,103,0.092,positive,0.705,
4,imdb,eveland13,6.0,"6 / 10 Ummm.. This film was interesting to say the least. The acting is good, Had a few creepy moments. I was really hoping for more of a story line, it left much to be desired in the end. All in all not great, but not bad either. Just a solid meh",2018-03-11,0,0,53,0.8164,positive,0.73,
4,imdb,Garoux,4.0,"4 / 10 Beautiful and Empty On the surface, The Lodgers is a gorgeous gothic tale reminiscent of Edgar Allen Poe or classic Hammer Horror Production. Between the haunting estate or its eerily enchanting woods, you'll want to love the macabre romance of it all. The first half of the film will reel you along, making you wonder: ""What potentially Lovecraftian terror dwells under the house? Who haunts this family? What the hell is going on?"" Unfortunately, as The Lodgers very tediously reveals BITS of information, you feel the spell lifting. Through the pseudo-intellectual rambling of its lead character (""Love! Love can be worse than hate!"") and frustratingly vague expositions, you'll realize that the world above is so much more interesting than the mysterious lake and basement below. In its final minutes, The Lodgers gives its viewers a passionless conclusion to a very underdeveloped mystery. This movie had SO much potential, and it's really tragic this genre of horror has had so little traffic in the past few decades. That said, it's still a beautiful looking tale worth the watch for fans of gothic horror and the Victorian aesthetic. Don't expect much in terms of storytelling, however.",2018-10-16,0,0,197,-0.8611,negative,0.677,
4,imdb,stefans-48118,2.0,"2 / 10 Interesting Concept...That's It. An interesting concept that suffers from poor writing. Weird things happen without rhyme or reason and the audience is never given an explanation for anything. Minor conflicts in the movie happen for the sake of taking up time to bring it to an hour and a half and no resolutions are ever provided The acting isn't horrible, I guess.",2018-06-04,0,0,65,-0.5346,negative,0.731,
4,imdb,siriusly1986,4.0,4 / 10 A lot of build-up and mystery but all for nothing.,2018-02-23,0,0,13,0.0,neutral,1.0,
4,imdb,Platypuschow,3.0,"3 / 10 The Lodgers: Simply unlikeable The Lodgers is an Irish made horror which looks like a Hollywood movie complete with production values and standard genre flaws. It tells the tale of a brother & sister living in a mysterious house who must follow certain rules to not upset a supernatural entity that appears to be present within the same walls. It's bleak, it's moody and truth be told it really isn't that interesting. Though it certainly looks the part there isn't much of value to see! Starring Game of Thrones stars David Bradley & Eugene Simon by the time the movie goes anywhere it's pretty much over already. It's a slow burn with no payoff and the journey is uninteresting and lifeless. Visually a triumph for Irish cinema, on every other level a complete failure. The Good: Looks great Couple of interesting ideas The Bad: Lifeless Things I Learnt From This Movie: Horror movies with a coherent plot are few and far between People in movies can hold their breath for considerably longer than the real world",2018-12-20,0,0,179,0.72,positive,0.748,
4,imdb,Zariva,7.0,"7 / 10 Classic Ghost Story A beautiful ghost story about two siblings living in a decaying house around 1920. It's reminiscent of The House of Usher and if you like classic ghost stories like The Woman in Black (less cheesy jump scares) and Crimson Peak (also full of beautiful visuals, but less color and more texture based) then this is for you!",2018-02-24,0,0,63,0.3234,positive,0.76,
4,imdb,ranwulfs,2.0,2 / 10 Vague does not equal spooky.,2018-02-27,0,0,8,-0.1027,negative,0.833,
